order_id,customer_id,prospect_id,order_date,market,acquisition_channel,category,order_status,gross_revenue,discount_amount,refund_amount,product_cost,delivery_cost,payment_cost,fulfillment_cost,attributed_marketing_cost,net_revenue,contribution_margin
O002113,C01503,P04914,2025-06-27,EE,Organic Search,Sports,completed,102.65,7.19,0,63.96,5.34,2.05,2.14,4.4,95.46,17.57
O002114,C01504,P04926,2025-04-03,LT,Paid Search,Beauty,completed,24.68,0.0,0,10.88,5.36,0.64,2.29,18.29,24.68,-12.78
O002115,C01505,P04929,2025-05-29,LV,Paid Search,Home,completed,39.73,1.99,0,22.07,4.5,0.92,2.67,16.52,37.74,-8.94
O002116,C01506,P04932,2025-09-16,LV,CRM,Home,completed,59.64,2.98,0,32.93,3.85,1.27,2.19,5.08,56.66,11.34
O002117,C01507,P04933,2025-06-25,LT,CRM,Beauty,completed,20.63,0.0,20.27,9.25,5.31,0.57,2.55,3.42,0.36,-20.74
O002118,C01508,P04942,2025-07-13,LV,CRM,Beauty,completed,17.25,0.0,0,7.8,3.95,0.51,2.71,4.07,17.25,-1.79
O002119,C01509,P04948,2025-07-18,LV,Organic Search,Electronics,completed,82.96,5.81,0,57.27,4.34,1.69,2.42,5.88,77.15,5.55
O002120,C01510,P04951,2025-02-21,LV,Paid Search,Sports,completed,64.62,4.52,0,40.3,4.88,1.36,2.37,23.18,60.1,-11.99
O002121,C01511,P04952,2025-08-09,LV,Organic Search,Sports,completed,71.35,0.0,0,41.44,4.39,1.48,2.01,6.11,71.35,15.92
O002122,C01512,P04963,2025-04-05,LT,CRM,Home,completed,44.05,0.0,0,25.9,5.3,0.99,1.92,4.74,44.05,5.2
O002123,C01513,P04972,2025-08-23,LT,CRM,Beauty,completed,47.96,2.4,0,20.6,4.19,1.06,2.51,5.15,45.56,12.05
O002124,C01514,P04978,2025-10-07,LT,Paid Social,Home,completed,36.68,1.83,0,21.4,3.66,0.86,1.97,26.68,34.85,-19.72
O002125,C01514,P04978,2025-11-22,LT,Paid Social,Electronics,completed,23.88,1.19,0,16.83,4.1,0.63,2.48,0.8,22.69,-2.15
O002126,C01515,P04979,2025-06-01,LV,CRM,Beauty,completed,12,0,0,5.23,3.17,0.42,2.25,3.91,12,-2.98
O002127,C01516,P04983,2025-01-28,LV,Paid Search,Home,completed,90.03,6.3,0,51.1,5.39,1.82,2.69,19.45,83.73,3.28
O002128,C01517,P04985,2025-02-27,LT,CRM,Beauty,completed,28.16,1.41,0,12.74,4.27,0.71,2.16,4.63,26.75,2.24
O002129,C01518,P04988,2025-07-26,LV,Organic Search,Sports,completed,82.01,5.74,0,48.17,4.31,1.68,2.37,5.26,76.27,14.48
O002130,C01518,P04988,2025-08-28,LV,Organic Search,Sports,completed,111.53,7.81,0,68.15,3.41,2.21,2.34,0.16,103.72,27.45
O002131,C01518,P04988,2025-09-10,LV,Organic Search,Electronics,completed,83.72,5.86,0,56.77,4.59,1.71,2.1,0.16,77.86,12.53
O002132,C01518,P04988,2025-10-09,LV,Organic Search,Electronics,completed,180.85,12.66,169.61,129.25,3.99,3.46,1.98,0.16,-1.42,-140.26
O002133,C01519,P04990,2025-01-27,LV,CRM,Home,completed,59.36,4.16,0,33.21,4.22,1.27,2.52,4.01,55.2,9.97
O002134,C01520,P04991,2025-04-26,LV,Paid Search,Pet Care,completed,33.84,0.0,0,18.17,4.79,0.81,2.24,19.11,33.84,-11.28
O002135,C01520,P04991,2025-05-23,LV,Paid Search,Pet Care,completed,38.4,1.92,0,20.8,4.25,0.89,2.35,0.57,36.48,7.62
O002136,C01520,P04991,2025-07-07,LV,Paid Search,Electronics,completed,125.94,6.3,0,89.58,3.47,2.47,2.71,0.57,119.64,20.84
O002137,C01520,P04991,2025-07-19,LV,Paid Search,Pet Care,completed,29.69,0.0,0,15.77,4.67,0.73,1.99,0.57,29.69,5.96
O002138,C01521,P04992,2025-06-02,LT,Paid Search,Home,completed,68.09,4.77,0,39.01,5.04,1.43,2.01,17.46,63.32,-1.63
O002139,C01521,P04992,2025-07-15,LT,Paid Search,Pet Care,completed,14.97,0.75,0,7.77,4.47,0.47,2.51,0.52,14.22,-1.52
O002140,C01522,P04993,2025-01-06,LT,Paid Search,Electronics,completed,123.53,8.65,0,83.96,4.33,2.42,2.59,16.08,114.88,5.5
O002141,C01522,P04993,2025-01-24,LT,Paid Search,Electronics,completed,134.11,9.39,0,91.48,6.49,2.61,2.1,0.48,124.72,21.56
O002142,C01523,P04996,2025-05-04,EE,CRM,Home,completed,71.84,0.0,0,39.74,5.32,1.49,2.07,3.42,71.84,19.8
O002143,C01524,P04998,2025-04-05,EE,Paid Search,Beauty,completed,26.91,1.35,0,11.45,5.1,0.68,2.07,15.25,25.56,-8.99
O002144,C01524,P04998,2025-05-11,EE,Paid Search,Electronics,completed,47.4,0.0,0,33.36,6.02,1.05,2.51,0.46,47.4,4.0
O002145,C01525,P04999,2025-08-17,LV,CRM,Sports,completed,63.99,0.0,0,36.88,4.18,1.35,2.33,4.26,63.99,14.99
O002146,C01526,P05000,2025-08-23,LT,Paid Social,Sports,completed,66.36,4.65,0,39.73,5.41,1.39,2.27,31.24,61.71,-18.33
O002147,C01527,P05007,2025-09-22,LV,Organic Search,Sports,completed,91.16,9.12,0,54.51,3.99,1.84,2.79,5.37,82.04,13.54
O002148,C01528,P05008,2025-02-22,LT,Organic Search,Sports,completed,109.52,0.0,0,67.8,5.29,2.17,2.09,5.99,109.52,26.18
O002149,C01528,P05008,2025-03-15,LT,Organic Search,Electronics,completed,101.37,5.07,0,71.21,5.9,2.02,2.63,0.18,96.3,14.36
O002150,C01529,P05011,2025-09-27,LT,Paid Social,Electronics,completed,60.25,3.01,0,42.69,6.23,1.28,2.19,20.35,57.24,-15.5
O002151,C01529,P05011,2025-10-17,LT,Paid Social,Electronics,completed,81.92,4.1,0,58.81,6.44,1.67,2.33,0.61,77.82,7.96
O002152,C01530,P05012,2025-09-03,EE,Paid Social,Home,completed,71.82,3.59,0,39.71,4.8,1.49,2.14,24.09,68.23,-4.0
O002153,C01531,P05014,2025-02-08,LV,Paid Search,Beauty,completed,50.35,0.0,0,21.21,3.24,1.11,2.15,22.32,50.35,0.32
O002154,C01531,P05014,2025-03-22,LV,Paid Search,Beauty,completed,42.22,4.22,0,18.85,5.23,0.96,2.69,0.67,38.0,9.6
O002155,C01532,P05017,2025-05-27,LV,Paid Search,Pet Care,completed,54.73,2.74,0,27.54,5.39,1.19,2.78,15.4,51.99,-0.31
O002156,C01533,P05018,2025-03-01,LV,Organic Search,Pet Care,completed,26.15,2.62,0,13.3,3.66,0.67,2.33,6.55,23.53,-2.98
O002157,C01534,P05022,2025-04-23,LT,Paid Search,Electronics,completed,24.61,1.23,0,17.24,5.37,0.64,2.64,15.5,23.38,-18.01
O002158,C01535,P05027,2025-04-11,LT,Affiliate,Pet Care,completed,49.54,0.0,0,25.02,5.91,1.09,2.38,13.83,49.54,1.31
O002159,C01536,P05030,2025-07-26,LT,Paid Social,Home,completed,58.23,4.08,0,33.85,4.18,1.25,1.9,24.63,54.15,-11.66
O002160,C01536,P05030,2025-08-31,LT,Paid Social,Sports,completed,63.44,6.34,0,38.54,5.04,1.34,2.06,0.74,57.1,9.38
O002161,C01537,P05034,2025-08-11,LT,Paid Search,Home,completed,45.41,2.27,0,26.28,3.77,1.02,2.55,19.95,43.14,-10.43
O002162,C01538,P05036,2025-02-18,EE,Paid Search,Sports,completed,45.21,0.0,0,27.45,6.52,1.01,2.14,17.83,45.21,-9.74
O002163,C01539,P05041,2025-07-16,LV,Organic Search,Pet Care,completed,33.72,0.0,0,18.18,5.42,0.81,2.08,5.44,33.72,1.79
O002164,C01540,P05044,2025-10-11,LV,CRM,Home,completed,107.77,7.54,0,59.29,3.54,2.14,2.06,3.81,100.23,29.39
O002165,C01541,P05048,2025-09-25,LV,CRM,Electronics,completed,53.31,0.0,0,36.03,4.27,1.16,2.43,4.96,53.31,4.46
O002166,C01542,P05054,2025-05-20,EE,Paid Social,Sports,completed,93.69,9.37,0,56.43,5.86,1.89,2.54,19.85,84.32,-2.25
O002167,C01543,P05057,2025-07-04,LV,CRM,Sports,completed,53.26,5.33,0,31.3,5.62,1.16,2.3,4.02,47.93,3.53
O002168,C01543,P05057,2025-08-05,LV,CRM,Pet Care,completed,46.28,0.0,0,23.01,3.87,1.03,2.74,0.12,46.28,15.51
O002169,C01543,P05057,2025-08-27,LV,CRM,Electronics,completed,104.53,5.23,0,72.69,4.52,2.08,2.42,0.12,99.3,17.47
O002170,C01544,P05060,2025-04-18,EE,Paid Search,Electronics,completed,104.52,7.32,0,71.82,5.31,2.08,2.12,14.39,97.2,1.48
O002171,C01545,P05065,2025-03-17,LV,Paid Social,Home,completed,59.55,0.0,0,33.06,5.7,1.27,2.61,26.13,59.55,-9.22
O002172,C01545,P05065,2025-04-13,LV,Paid Social,Electronics,completed,95.98,0.0,0,66.11,4.57,1.93,2.25,0.78,95.98,20.34
O002173,C01546,P05066,2025-03-05,LV,Paid Search,Sports,completed,102.89,7.2,0,59.58,3.7,2.05,2.65,16.82,95.69,10.89
O002174,C01547,P05068,2025-07-02,EE,Organic Search,Pet Care,completed,41.44,4.14,0,22.02,4.91,0.95,2.28,5.02,37.3,2.12
O002175,C01548,P05075,2025-08-07,LV,Paid Search,Sports,completed,86.56,6.06,0,52.81,4.61,1.76,2.59,23.13,80.5,-4.4
O002176,C01548,P05075,2025-09-21,LV,Paid Search,Electronics,completed,140.58,9.84,102.2,97.36,3.45,2.73,2.55,0.69,28.54,-78.24
O002177,C01549,P05081,2025-10-08,LV,Organic Search,Pet Care,completed,29.09,0.0,27.0,15.16,3.24,0.72,2.78,5.62,2.09,-25.43
O002178,C01550,P05082,2025-07-11,LV,Organic Search,Home,completed,64.44,4.51,0,36.17,4.42,1.36,2.74,4.62,59.93,10.62
O002179,C01551,P05086,2025-04-22,LV,Affiliate,Home,completed,74.74,5.23,66.96,41.18,2.99,1.55,2.5,15.49,2.55,-61.16
O002180,C01551,P05086,2025-05-17,LV,Affiliate,Sports,completed,72.65,5.09,0,45.31,4.69,1.51,2.51,0.46,67.56,13.08
O002181,C01552,P05087,2025-09-17,LT,Paid Search,Sports,completed,68.9,4.82,0,40.67,4.95,1.44,2.6,18.05,64.08,-3.63
O002182,C01553,P05089,2025-09-25,LV,CRM,Beauty,completed,48.33,2.42,0,20.86,4.18,1.07,2.59,4.49,45.91,12.72
O002183,C01554,P05096,2025-05-03,EE,Paid Search,Electronics,completed,102.06,7.14,99.88,69.81,4.7,2.04,2.66,18.56,-4.96,-102.73
O002184,C01554,P05096,2025-05-31,EE,Paid Search,Sports,completed,105.02,7.35,0,65.42,6.48,2.09,2.0,0.56,97.67,21.12
O002185,C01555,P05100,2025-07-16,LV,Paid Search,Pet Care,completed,23.55,1.18,0,12.35,3.81,0.62,2.64,18.39,22.37,-15.44
O002186,C01555,P05100,2025-08-06,LV,Paid Search,Beauty,completed,44.04,4.4,0,18.72,4.27,0.99,2.53,0.55,39.64,12.58
O002187,C01556,P05101,2025-01-03,LT,Organic Search,Home,completed,86.71,4.34,0,47.66,6.4,1.76,2.2,6.18,82.37,18.17
O002188,C01557,P05103,2025-10-19,LT,Paid Search,Pet Care,completed,16.09,1.61,0,8.77,4.34,0.49,2.03,18.97,14.48,-20.12
O002189,C01558,P05105,2025-03-07,EE,Paid Social,Beauty,completed,25.74,0.0,0,10.95,4.94,0.66,2.44,22.73,25.74,-15.98
O002190,C01559,P05109,2025-07-18,LV,Paid Search,Electronics,completed,143.73,14.37,0,99.08,3.58,2.79,2.39,19.52,129.36,2.0
O002191,C01560,P05110,2025-03-23,LV,Paid Social,Sports,completed,84.65,5.93,0,52.58,4.85,1.72,2.01,22.39,78.72,-4.83
O002192,C01561,P05111,2025-03-27,LV,Affiliate,Beauty,completed,34.62,0.0,0,15.09,5.02,0.82,2.11,18.93,34.62,-7.35
O002193,C01562,P05116,2025-03-13,LV,Affiliate,Sports,completed,52.34,2.62,0,32.11,4.14,1.14,2.03,18.74,49.72,-8.44
O002194,C01563,P05117,2025-01-27,LT,CRM,Home,completed,55.49,2.77,0,30.73,5.66,1.2,2.35,4.7,52.72,8.08
O002195,C01564,P05119,2025-07-05,EE,Affiliate,Beauty,completed,15.62,0.0,0,7.02,5.26,0.48,2.0,15.78,15.62,-14.92
O002196,C01565,P05120,2025-09-10,LT,Affiliate,Electronics,completed,75.91,0.0,0,53.11,4.62,1.57,2.61,15.91,75.91,-1.91
O002197,C01565,P05120,2025-10-16,LT,Affiliate,Beauty,completed,33.09,3.31,0,13.77,4.4,0.8,2.1,0.48,29.78,8.23
O002198,C01565,P05120,2025-10-30,LT,Affiliate,Electronics,completed,38.83,0.0,0,26.57,5.87,0.9,2.73,0.48,38.83,2.28
O002199,C01565,P05120,2025-11-06,LT,Affiliate,Home,completed,45.07,0.0,0,24.72,3.47,1.01,2.71,0.48,45.07,12.68
O002200,C01565,P05120,2025-11-21,LT,Affiliate,Sports,completed,50.25,2.51,0,30.99,4.56,1.1,2.64,0.48,47.74,7.97
O002201,C01566,P05132,2025-10-13,LV,Paid Social,Sports,completed,66.74,4.67,0,38.53,4.4,1.4,2.11,22.74,62.07,-7.11
O002202,C01567,P05134,2025-06-11,LV,Paid Search,Beauty,completed,48.37,2.42,0,21.56,5.16,1.07,2.62,14.21,45.95,1.33
O002203,C01568,P05136,2025-02-06,LT,Paid Search,Pet Care,completed,20.01,1.0,0,10.27,4.45,0.56,2.42,23.38,19.01,-22.07
O002204,C01569,P05137,2025-06-23,LT,Paid Search,Beauty,completed,29.87,0.0,0,13.14,4.66,0.74,2.01,15.38,29.87,-6.06
O002205,C01570,P05139,2025-03-17,LV,Affiliate,Sports,completed,37.45,0.0,0,22.41,4.48,0.87,2.19,16.63,37.45,-9.13
O002206,C01571,P05143,2025-09-04,LV,Organic Search,Pet Care,completed,30.35,0.0,0,15.86,4.4,0.75,2.76,6.86,30.35,-0.28
O002207,C01571,P05143,2025-10-11,LV,Organic Search,Pet Care,completed,44.68,0.0,0,23.54,4.72,1.0,2.44,0.21,44.68,12.77
O002208,C01572,P05152,2025-01-19,EE,Paid Search,Sports,completed,45.23,2.26,0,26.24,4.59,1.01,1.98,17.02,42.97,-7.87
O002209,C01573,P05154,2025-09-13,LV,Paid Search,Sports,completed,69.11,0.0,0,40.66,4.3,1.44,2.04,17.56,69.11,3.11
O002210,C01574,P05155,2025-09-09,LT,CRM,Home,completed,76.87,3.84,0,45.32,6.35,1.58,2.59,4.91,73.03,12.28
O002211,C01575,P05156,2025-04-22,LV,CRM,Sports,completed,92.0,4.6,0,57.23,5.61,1.86,1.93,4.29,87.4,16.48
O002212,C01575,P05156,2025-05-23,LV,CRM,Electronics,completed,106.41,0.0,0,72.1,3.74,2.12,2.46,0.13,106.41,25.86
O002213,C01576,P05161,2025-06-28,EE,CRM,Home,completed,49.42,0.0,0,28.87,4.72,1.09,2.29,3.14,49.42,9.31
O002214,C01577,P05167,2025-03-07,LV,Paid Social,Pet Care,completed,35.01,0.0,0,18.78,5.04,0.83,2.03,31.37,35.01,-23.04
O002215,C01578,P05168,2025-08-26,LT,Organic Search,Beauty,completed,40.41,0.0,0,17.38,4.12,0.93,1.95,6.54,40.41,9.49
O002216,C01578,P05168,2025-09-20,LT,Organic Search,Electronics,completed,37.28,0.0,0,25.68,5.26,0.87,2.63,0.2,37.28,2.64
O002217,C01579,P05169,2025-10-13,EE,Affiliate,Electronics,completed,171.48,17.15,0,117.57,4.7,3.29,2.47,12.58,154.33,13.72
O002218,C01579,P05169,2025-11-28,EE,Affiliate,Sports,completed,97.15,6.8,0,55.98,5.57,1.95,2.37,0.38,90.35,24.1
O002219,C01580,P05172,2025-05-30,LT,Paid Search,Sports,completed,61.44,6.14,0,36.22,4.35,1.31,2.33,17.54,55.3,-6.45
O002220,C01580,P05172,2025-07-14,LT,Paid Search,Sports,completed,74.66,3.73,0,43.95,6.35,1.54,2.17,0.53,70.93,16.39
O002221,C01580,P05172,2025-07-31,LT,Paid Search,Beauty,completed,22.81,0.0,0,10.42,5.16,0.61,2.76,0.53,22.81,3.33
O002222,C01580,P05172,2025-08-28,LT,Paid Search,Sports,completed,58.17,0.0,0,34.58,6.45,1.25,2.55,0.53,58.17,12.81
O002223,C01580,P05172,2025-11-14,LT,Paid Search,Electronics,completed,124.38,0.0,0,85.31,4.3,2.44,2.62,0.53,124.38,29.18
O002224,C01580,P05172,2025-09-17,LT,Paid Search,Sports,completed,53.82,2.69,0,31.03,4.89,1.17,2.29,0.53,51.13,11.22
O002225,C01581,P05174,2025-09-29,LV,Paid Search,Pet Care,completed,20.24,1.01,0,10.19,3.46,0.56,2.32,18.34,19.23,-15.64
O002226,C01581,P05174,2025-11-09,LV,Paid Search,Pet Care,completed,19.29,1.93,0,9.96,3.17,0.55,2.66,0.55,17.36,0.47
O002227,C01581,P05174,2025-11-14,LV,Paid Search,Pet Care,completed,33.35,3.34,0,16.95,4.72,0.8,2.57,0.55,30.01,4.42
O002228,C01582,P05177,2025-09-22,LV,Paid Search,Sports,completed,55.16,2.76,0,33.61,4.72,1.19,2.27,16.0,52.4,-5.39
O002229,C01583,P05178,2025-02-21,LT,Organic Search,Beauty,completed,47.62,0.0,0,21.37,4.26,1.06,2.05,6.2,47.62,12.68
O002230,C01584,P05181,2025-07-16,LT,Affiliate,Electronics,completed,102.92,10.29,0,74.6,5.07,2.05,2.22,15.88,92.63,-7.19
O002231,C01584,P05181,2025-08-30,LT,Affiliate,Sports,completed,39.0,0.0,0,23.39,5.8,0.9,2.69,0.48,39.0,5.74
O002232,C01584,P05181,2025-09-08,LT,Affiliate,Sports,completed,68.54,3.43,0,42.41,5.92,1.43,2.52,0.48,65.11,12.35
O002233,C01585,P05183,2025-04-21,EE,Paid Search,Sports,completed,97.8,6.85,0,56.78,4.58,1.96,2.47,14.25,90.95,10.91
O002234,C01586,P05184,2025-01-05,LV,Affiliate,Electronics,completed,147.28,14.73,121.25,100.07,3.43,2.85,2.33,15.53,11.3,-112.91
O002235,C01586,P05184,2025-01-23,LV,Affiliate,Beauty,completed,48.62,0.0,0,21.35,4.94,1.08,2.47,0.47,48.62,18.31
O002236,C01587,P05188,2025-06-03,LT,Organic Search,Electronics,completed,12,0,11.58,8.58,4.46,0.42,2.74,5.21,0.42,-20.99
O002237,C01588,P05191,2025-03-04,LT,CRM,Sports,completed,97.87,0.0,0,60.23,5.43,1.96,1.93,5.34,97.87,22.98
O002238,C01588,P05191,2025-04-12,LT,CRM,Sports,completed,83.23,0.0,0,48.93,5.37,1.7,2.5,0.16,83.23,24.57
O002239,C01588,P05191,2025-06-04,LT,CRM,Electronics,completed,158.94,0.0,151.03,113.2,5.7,3.06,2.79,0.16,7.91,-117.0
O002240,C01588,P05191,2025-05-06,LT,CRM,Sports,completed,110.58,0.0,0,64.47,6.41,2.19,1.97,0.16,110.58,35.38
O002241,C01589,P05196,2025-08-14,LV,Paid Social,Home,completed,90.24,6.32,0,53.26,3.49,1.82,2.41,31.33,83.92,-8.39
O002242,C01590,P05197,2025-09-07,LV,Paid Social,Home,completed,83.52,5.85,0,49.37,4.82,1.7,2.53,27.0,77.67,-7.75
O002243,C01591,P05198,2025-07-29,LV,Organic Search,Pet Care,completed,14.39,1.44,0,7.42,4.6,0.46,2.45,6.52,12.95,-8.5
O002244,C01592,P05200,2025-06-26,LT,Organic Search,Home,completed,12,0,0,6.93,4.4,0.42,2.59,4.1,12,-6.44
O002245,C01593,P05205,2025-02-23,LV,Paid Social,Pet Care,completed,37.45,0.0,0,18.92,3.57,0.87,2.17,23.47,37.45,-11.55
O002246,C01594,P05208,2025-01-21,LT,Paid Search,Sports,completed,94.14,9.41,0,56.14,5.53,1.89,2.37,16.26,84.73,2.54
O002247,C01595,P05211,2025-06-13,LT,Paid Social,Home,completed,48.19,0.0,0,28.08,5.23,1.07,2.42,24.46,48.19,-13.07
O002248,C01596,P05213,2025-05-29,EE,Organic Search,Electronics,completed,97.56,6.83,0,70.57,4.74,1.96,2.08,5.06,90.73,6.32
O002249,C01596,P05213,2025-06-23,EE,Organic Search,Sports,completed,72.31,5.06,0,44.87,6.1,1.5,2.4,0.15,67.25,12.23
O002250,C01597,P05219,2025-07-13,LV,Paid Search,Sports,completed,56.01,3.92,0,34.72,4.62,1.21,2.69,17.84,52.09,-8.99
O002251,C01597,P05219,2025-08-02,LV,Paid Search,Pet Care,completed,21.34,0.0,0,11.43,4.32,0.58,2.15,0.54,21.34,2.32
O002252,C01597,P05219,2025-09-15,LV,Paid Search,Pet Care,completed,38.95,1.95,0,19.97,4.94,0.9,2.34,0.54,37.0,8.31
O002253,C01598,P05227,2025-05-17,EE,Paid Social,Pet Care,completed,58.47,5.85,0,28.97,5.68,1.25,2.67,16.55,52.62,-2.5
O002254,C01599,P05233,2025-08-25,LV,Organic Search,Beauty,completed,38.16,0.0,0,17.03,3.95,0.89,2.11,6.41,38.16,7.77
O002255,C01600,P05236,2025-04-24,LT,Organic Search,Sports,completed,49.64,2.48,0,30.32,3.96,1.09,2.69,4.99,47.16,4.11
O002256,C01601,P05237,2025-02-28,LT,Organic Search,Beauty,completed,26.67,1.33,0,12.34,5.69,0.68,2.42,5.29,25.34,-1.08
O002257,C01602,P05238,2025-03-28,LT,Paid Search,Pet Care,completed,35.4,0.0,0,19.23,4.93,0.84,2.43,17.45,35.4,-9.48
O002258,C01603,P05243,2025-01-23,EE,CRM,Pet Care,completed,30.48,1.52,0,16.53,5.18,0.75,2.54,3.97,28.96,-0.01
O002259,C01604,P05246,2025-02-13,LV,Paid Search,Home,completed,74.21,5.19,0,42.24,5.03,1.54,1.93,21.13,69.02,-2.85
O002260,C01605,P05250,2025-07-22,LV,Paid Social,Sports,completed,24.18,2.42,0,14.95,4.78,0.64,2.29,22.62,21.76,-23.52
O002261,C01606,P05253,2025-08-07,LV,Organic Search,Electronics,completed,78.65,5.51,0,55.97,3.29,1.62,1.95,5.8,73.14,4.51
O002262,C01607,P05258,2025-08-16,LT,Paid Social,Home,completed,64.0,6.4,0,36.2,3.52,1.35,2.67,27.47,57.6,-13.61
O002263,C01608,P05261,2025-10-22,EE,CRM,Electronics,completed,107.33,0.0,0,73.04,7.08,2.13,2.4,3.9,107.33,18.78
O002264,C01609,P05263,2025-03-08,LV,Paid Search,Sports,completed,52.79,0.0,0,31.74,5.54,1.15,2.14,24.19,52.79,-11.97
O002265,C01610,P05264,2025-01-24,EE,Paid Social,Electronics,completed,131.67,9.22,0,94.88,4.45,2.57,2.41,26.62,122.45,-8.48
O002266,C01610,P05264,2025-02-20,EE,Paid Social,Electronics,completed,126.74,12.67,0,90.29,4.96,2.48,2.18,0.8,114.07,13.36
O002267,C01611,P05267,2025-10-26,LV,CRM,Electronics,completed,98.9,0.0,69.12,69.52,4.25,1.98,2.4,4.25,29.78,-52.62
O002268,C01612,P05268,2025-04-20,LV,Paid Social,Sports,completed,116.98,8.19,0,68.11,3.9,2.31,2.0,20.15,108.79,12.32
O002269,C01613,P05272,2025-03-13,LT,Paid Search,Electronics,completed,72.95,3.65,72.42,50.6,4.11,1.51,2.17,18.3,-3.12,-79.81
O002270,C01613,P05272,2025-04-26,LT,Paid Search,Beauty,completed,37.67,1.88,0,15.87,5.43,0.88,2.01,0.55,35.79,11.05
O002271,C01613,P05272,2025-06-15,LT,Paid Search,Home,completed,60.61,0.0,0,35.79,4.09,1.29,2.11,0.55,60.61,16.78
O002272,C01614,P05273,2025-06-18,LV,Paid Search,Beauty,completed,31.83,1.59,0,13.23,4.68,0.77,2.48,14.54,30.24,-5.46
O002273,C01615,P05281,2025-08-25,LV,CRM,Electronics,completed,92.18,9.22,0,62.39,5.12,1.86,2.3,4.63,82.96,6.66
O002274,C01616,P05284,2025-09-11,EE,Organic Search,Pet Care,completed,28.3,1.42,0,15.42,4.79,0.71,2.3,5.45,26.88,-1.79
O002275,C01617,P05290,2025-07-13,LV,Paid Social,Sports,completed,59.07,0.0,0,36.05,3.56,1.26,2.15,20.99,59.07,-4.94
O002276,C01618,P05292,2025-09-14,EE,Paid Social,Electronics,completed,91.89,6.43,0,63.78,4.79,1.85,2.28,25.26,85.46,-12.5
O002277,C01618,P05292,2025-10-29,EE,Paid Social,Electronics,completed,143.84,10.07,0,99.31,4.22,2.79,2.04,0.76,133.77,24.65
O002278,C01618,P05292,2025-11-13,EE,Paid Social,Beauty,completed,26.76,0.0,0,12.2,5.87,0.68,2.37,0.76,26.76,4.88
O002279,C01619,P05293,2025-04-10,LT,Organic Search,Pet Care,completed,23.94,0.0,0,12.15,4.45,0.63,2.44,4.06,23.94,0.21
O002280,C01619,P05293,2025-05-10,LT,Organic Search,Home,completed,47.91,2.4,0,28.25,4.33,1.06,1.96,0.12,45.51,9.79
O002281,C01620,P05294,2025-07-18,LT,Organic Search,Home,completed,65.12,0.0,0,36.26,4.71,1.37,1.98,4.65,65.12,16.15
O002282,C01621,P05296,2025-07-21,LV,Organic Search,Beauty,completed,41.22,0.0,0,18.73,3.7,0.94,2.0,5.66,41.22,10.19
O002283,C01622,P05299,2025-06-11,LT,CRM,Electronics,completed,127.74,8.94,0,86.88,4.45,2.5,2.45,3.24,118.8,19.28
O002284,C01623,P05300,2025-01-26,LV,Paid Social,Pet Care,completed,31.48,0.0,0,15.82,2.97,0.77,1.92,30.62,31.48,-20.62
O002285,C01624,P05302,2025-06-07,LT,Paid Search,Home,completed,53.91,2.7,0,31.66,6.04,1.17,2.69,13.87,51.21,-4.22
O002286,C01625,P05304,2025-09-21,LT,Paid Social,Pet Care,completed,38.92,1.95,0,20.25,5.46,0.9,2.67,22.5,36.97,-14.81
O002287,C01626,P05305,2025-06-13,LT,Affiliate,Home,completed,29.71,0.0,0,16.24,5.97,0.73,2.04,16.06,29.71,-11.33
O002288,C01627,P05314,2025-06-04,LT,Paid Social,Pet Care,completed,39.86,0.0,0,20.64,4.12,0.92,2.75,19.02,39.86,-7.59
O002289,C01628,P05315,2025-08-26,EE,Paid Search,Sports,completed,44.32,0.0,0,26.59,5.33,1.0,2.42,24.05,44.32,-15.07
O002290,C01628,P05315,2025-10-04,EE,Paid Search,Home,completed,85.13,5.96,0,50.5,4.07,1.73,2.3,0.72,79.17,19.85
O002291,C01629,P05316,2025-07-29,EE,Paid Search,Sports,completed,82.46,5.77,0,47.5,4.89,1.68,2.17,16.86,76.69,3.59
O002292,C01630,P05319,2025-03-11,LT,Affiliate,Pet Care,completed,32.08,3.21,0,16.39,4.21,0.78,2.4,16.88,28.87,-11.79
O002293,C01631,P05325,2025-08-23,EE,Paid Search,Home,completed,50.79,0.0,0,29.81,5.94,1.11,2.34,22.2,50.79,-10.61
O002294,C01632,P05326,2025-08-24,EE,Paid Search,Beauty,completed,42.81,2.14,0,19.25,5.22,0.97,2.32,20.64,40.67,-7.73
O002295,C01633,P05330,2025-02-06,LV,CRM,Pet Care,completed,39.22,0.0,0,20.17,3.52,0.91,2.68,4.84,39.22,7.1
O002296,C01634,P05331,2025-07-16,EE,Organic Search,Pet Care,completed,17.08,0.0,0,9.18,6.35,0.51,2.67,5.73,17.08,-7.36
O002297,C01634,P05331,2025-08-10,EE,Organic Search,Pet Care,completed,37.47,0.0,0,19.65,5.3,0.87,2.05,0.17,37.47,9.43
O002298,C01635,P05332,2025-05-28,LT,CRM,Sports,completed,56.76,0.0,0,32.79,4.42,1.22,2.39,3.65,56.76,12.29
O002299,C01636,P05335,2025-03-26,LT,CRM,Sports,completed,45.07,0.0,0,26.53,4.18,1.01,2.54,4.09,45.07,6.72
O002300,C01637,P05340,2025-03-20,LV,Paid Social,Home,completed,50.46,5.05,0,27.71,3.63,1.11,2.1,24.93,45.41,-14.07
